id,serial_number,brand,frame_color,has_basket,has_bell,has_gears,rented,rental_date,customer_id,repairs_costs,repairs_n,revenue
644,7480dc22d4d4b37488021249c1eed6cfd522142588e72cba94aeec541c9de1a8,Bakfiets,yellow,False,True,True,False,,,0.0,0,0.0
645,b914c7ae833347fd20234a727a165839eedaba8e48d8fb38629dc0ea9e5b77df,Cortina,teal,False,True,False,False,,,0.0,0,0.0
646,39d305e651f90cdf0248b1f3407b0b7ecd0d1a08c1c517de73345679a882e0e5,VanMoof,navy,False,False,False,False,,,0.0,0,0.0
647,6f19a290163b416bb7f4e87e63f725600787ff09dfcf797cf56d103c60f6988e,Azor,silver,True,False,True,False,,,0.0,0,0.0
648,3bc8fb4215f99c3e1fed9e06db1debb673d2a9477d95a06c8f54fd8343052d69,VanMoof,aqua,True,True,False,False,,,0.0,0,0.0
649,a51f82a8b53a4f51ef7dac6ccb6348ed626c927ceee795a87aa3e3125140e693,Veloretti,blue,False,True,True,False,,,0.0,0,0.0
650,fd1960a723e9fd18b97ea86510ea80a3eac1e8235534226b00a505548d29b047,Urban Arrow,lime,False,True,True,False,,,0.0,0,0.0
651,c3f9200061aed98c9d64e4333c7d413014591bfc1f2874c245da9ae14a219bf7,Batavus,green,True,True,True,False,,,0.0,0,0.0
652,30a2868dc297b2bbc715d543a85d4f701e1037cc66c3a6bd747fbe9314639fff,VanMoof,maroon,True,False,True,False,,,0.0,0,0.0
653,d6e558e4c546ecd9f68c5b3e809721b108989d937fa1ba0472a138418380ee9b,Veloretti,olive,True,True,True,False,,,0.0,0,0.0
654,99f395c84e58e28702fba8fc517a18ad06e284f53843b86aa42f7024f706fee2,Batavus,aqua,False,False,True,False,,,0.0,0,0.0
655,a96bf9a4c1d0c5fbefad8ce21c709b51cc786d70becf34db59dc13b2999ffdf8,Azor,fuchsia,True,True,False,False,,,0.0,0,0.0
656,5017100bb5a00ccc707aaaa9d95c153d49a81fc81f1e911d1e2c841626115956,Azor,olive,True,True,True,False,,,0.0,0,0.0
657,d2324be15c1edd25cc2234a74776505eef0976c767b35ee2902312adb4ab70ec,Veloretti,blue,False,True,False,False,,,0.0,0,0.0
658,2bb720d26f7f8abb3825ba28f82696308c2a2bf8d4b4890a7bfed142f295b2cf,Azor,silver,True,False,False,False,,,0.0,0,0.0
659,1b95c81a37f85ea6c50746faa8b5627c77903b4d36d75d7312498290095ba1dd,Cortina,silver,True,True,True,False,,,0.0,0,0.0
660,9fccb985c07b2bfbd970bf41e9c3f917cfd2825aba131283a09cf55277d09992,VanMoof,purple,True,False,False,False,,,0.0,0,0.0
661,a39a38ea458c8718c40831ee08cb3781c61aa9d348a30b7b85a31539ef99f80a,Urban Arrow,gray,False,False,False,False,,,0.0,0,0.0
662,8357de144b18cff4ab6f8a505745df2f7d44a399b68f33ae5c50b1d8cb5f0230,Urban Arrow,fuchsia,True,False,True,False,,,0.0,0,0.0
663,dcabf2399a03b3b5c34c2520ac2d691599c85cab43309dd2b649a3034dbe2b72,Batavus,gray,True,False,True,False,,,0.0,0,0.0
664,8b95c85e80524279317f4cf24f26c3f4e08f22d6e5da4e1aab0997fdcbbc173d,Batavus,gray,False,False,True,False,,,0.0,0,0.0
665,a76663182f8b79747c52b7166769395613b60cf7fc4b6d8ad95dd9db6781c85e,Veloretti,blue,True,True,False,False,,,0.0,0,0.0
666,fec40b1e01ee4aae42b8f0112a60d8f57c88222728aee3c46fc442a9b9c83b7c,Bakfiets,black,True,False,True,False,,,0.0,0,0.0
667,1ad301e15c6508b657a3b709e06dd7b23ee7f1e3ef6456454796da727eaace2d,Bakfiets,white,False,False,False,False,,,0.0,0,0.0
668,c9542ef339684f368b05a2d7eeec0b83ea5253a0a741cec513f2195040492446,Cortina,aqua,True,False,False,False,,,0.0,0,0.0
669,bc4148b0eef95d7cd856ae098bff60a1e1d13dd1ebad481567fd3540f0f3a1ee,Gazelle,lime,True,True,True,False,,,0.0,0,0.0
670,5ed964c24ac962ecb5e150164774e286cff577c209aed3dbd810e5636ba61f7f,Urban Arrow,silver,False,False,False,False,,,0.0,0,0.0
671,13ee05584b1ba7d32f3f2d8417b869422225c9eec4bdcb22641c2440d857c885,Bakfiets,white,True,True,True,False,,,0.0,0,0.0
672,706d038f2937a1b79c3c81d523cd2adc266c9e72bf4b93e9da84fd64e9ebaeed,Urban Arrow,teal,True,False,True,False,,,0.0,0,0.0
673,edcd9a8cbb910f9772e4242e24b31a0c75679ba0c779f6f165a44b608efb833a,Urban Arrow,silver,False,True,False,False,,,0.0,0,0.0
674,aeb2bb595e1aa5a04ba08197caa21f0bae03fb0e620e51176892e8d689aedb51,Gazelle,lime,True,False,True,False,,,0.0,0,0.0
675,12628d1fb32166811590a2ca7c270e001bc9dd2c5de7419430841e228ea7990d,Gazelle,white,False,True,False,False,,,0.0,0,0.0
676,283ae06ca43ae936924749b0656542292da6887ff7abf813bc818dc69e4a7ded,Azor,purple,True,False,False,False,,,0.0,0,0.0
677,0454bd311aba6adff6b0ed6437ae450ef025fca8a7fd8e2ed7c4c56912129962,Veloretti,lime,False,True,True,False,,,0.0,0,0.0
678,3ff2917da2b650e42e679ce53b0d35003894e7924def5e0f28aa2f11d70c6064,VanMoof,purple,True,True,False,False,,,0.0,0,0.0
679,3b4f32bb2e3dcc1c98faa3e667ce67e2615436f3b85b1d2afbfe00329fb88234,Veloretti,lime,False,False,True,False,,,0.0,0,0.0
680,61bbc1b77d11777755c26fbd2123fcc05618fe50c0424e1eeb8e1282ca9aae2c,Veloretti,aqua,False,True,True,False,,,0.0,0,0.0
681,34ac2434b826931b6c2d219834adaec93d0d5180b7cc47afcdd0d4e10327e778,Cortina,black,False,True,False,False,,,0.0,0,0.0
682,6706b2c7de498545e945d5082cbbba774c0054e1e70041e32fc00873d060d813,Gazelle,white,True,True,True,False,,,0.0,0,0.0
683,d7b8e90a5c1b81dd83218aac01b73e3eb74d995a65b72c0b579cc6c3fa874575,VanMoof,white,False,True,False,False,,,0.0,0,0.0
684,80605f4d2ed95e62bab486627347445f7110868f25d7a3242df810d21b4cd735,Bakfiets,olive,False,True,False,False,,,0.0,0,0.0
685,a35cb5c1440a607f6f79ea6a2980e39d7a8af19e494124d9feda1e166d0169a1,VanMoof,purple,True,True,False,False,,,0.0,0,0.0
686,ff8e4cfb22a686704bb28795906389eb586d283b56d0865481ab230e3279c177,Azor,teal,True,True,False,False,,,0.0,0,0.0
687,ac8b0c4ae6f08da4d0492478db89cc7de699f1e1008736bf4e3cf843537e5649,Batavus,yellow,False,False,False,False,,,0.0,0,0.0
688,a36259ae03fe483e59f83abeb4772fe945141f56669658b116ae1488efa81381,Cortina,blue,True,True,True,False,,,0.0,0,0.0
689,da3339e0b69b140cc97cb0eb7fd14580cc0d15e59b7b8e0456b46e49a5d16efd,Gazelle,navy,False,False,True,False,,,0.0,0,0.0
690,2fd81b271821a3053fbd9873863bb97ad5132fca1621fa21b08c074ba79bde22,Batavus,blue,True,True,True,False,,,0.0,0,0.0
691,2d662643f02fea7d1406f52f144979d1070ff0292df3430bc56e354065c35758,VanMoof,purple,False,False,True,False,,,0.0,0,0.0
692,f41b6e287dfee6b555a328d2d3ac59cfc69ea47ae1d4db4427a86c78372669c0,Gazelle,purple,False,False,True,False,,,0.0,0,0.0
693,4835ea1c699251367b7e7b21758274782649db7ecce5036ee3a6e1f58499c197,Urban Arrow,fuchsia,True,True,False,False,,,0.0,0,0.0
694,a4ebfddb2ca404e8bb611f6784e973762dc3205e9e278df4edb1fac9fb0d4db7,VanMoof,yellow,False,False,False,False,,,0.0,0,0.0
695,f6cfca6d0a3a8ce1db15f5e3a609a2ce30ecc31a6cba30373ecff19260281898,Veloretti,gray,False,True,False,False,,,0.0,0,0.0
696,ade24fced07e676d392b9e019913208f153d1a6a67d84c6c0c6de8514d46eada,Azor,navy,False,False,False,False,,,0.0,0,0.0
697,4894ef957ccb4ea34cf4f92edc851d0cad55c5adc3f81a2d16dc64281653f4cc,Bakfiets,teal,True,True,True,False,,,0.0,0,0.0
698,ce10721b4fb0447950b6789cb9916f68b1927afcebcf5c6ffbd1fd6536cfeaa5,Cortina,yellow,True,True,False,False,,,0.0,0,0.0
699,175d789d4a3741cde100ab31e47004ad4320ed8d562c6dd080e97491e2e72b74,Bakfiets,silver,True,False,False,False,,,0.0,0,0.0
700,fa4fbb39e71e55c1286a577d6a04c34fe483851bbea5518ec8eed25cdc6422b6,VanMoof,fuchsia,False,True,False,False,,,0.0,0,0.0
701,3cc84eb3437b09027032d3ab4777637087db5cf8f2f214406132a6991582f073,Azor,maroon,True,True,False,False,,,0.0,0,0.0
702,2f005f7c15544b34a035b04c9028ca3ebaee0304becd6f19fd06dd04dda76f0e,Gazelle,black,False,False,False,False,,,0.0,0,0.0
703,834b91e5518f1f8e8760ed56fd8410a41e9ef189f120e05e2694966df6ba824c,Bakfiets,maroon,True,True,True,False,,,0.0,0,0.0
704,b93a419624bed9013f2275c5a77b0da3821b623f4e38e1735edc425e7d125a6a,Veloretti,lime,False,False,False,False,,,0.0,0,0.0
705,ca60858cbfab1ed7fd5ca917c40fe0352f9698865b654cf4faa77145188fcb5b,Urban Arrow,blue,True,True,True,False,,,0.0,0,0.0
706,6ea47cfd77ecba12792c9065091023fde480471808cbdb434ae6027883c7a58a,Azor,green,True,False,True,False,,,0.0,0,0.0
707,8115d1b09dda8d30a4a6f9fa5d351fc2224c45a61145978dc83a3015a394a147,Batavus,maroon,True,False,False,False,,,0.0,0,0.0
708,cd095c213811cbe6c3c68f9bc895941175abaf94d1be8012ed5ecf145a6646c2,Veloretti,maroon,True,True,False,False,,,0.0,0,0.0
709,4eea1f8a1e0b5938d8002a2859df03258150cc5a95628802658078b636fea3bd,Bakfiets,olive,True,True,False,False,,,0.0,0,0.0
710,54a7e05b839ec1b9b8f8227b7a357584f6d59d7a6793201dc35de5114fbd3dbf,Azor,teal,False,False,True,False,,,0.0,0,0.0
711,c4f5aa1181df2017cfd0e8460da770f22db161579d7523635e4290d1b76fc88c,Gazelle,purple,False,False,True,False,,,0.0,0,0.0
712,5d391049fb5aff14010233aa6c7a5cf03ae0018dd4ae1ea150d156f186f7561e,Gazelle,olive,True,True,True,False,,,0.0,0,0.0
713,5167ebe8d1002b2988c6ccbf0b84b91d814297a80205a0de1dfa1dc233cc6aa6,Veloretti,lime,True,True,True,False,,,0.0,0,0.0
714,f4bac348d98e9bb241c1dab514af5000432eb475f1c25401b8a5c736ca5b9924,Cortina,lime,False,False,False,False,,,0.0,0,0.0
715,6f675fe9f3629e6030607fa8307fc7308347a41cc00247b0c2f4ccae84847d08,VanMoof,teal,True,True,False,False,,,0.0,0,0.0
716,31f007a97e31e6ae61a9892fc6dc2874903dd1cf8d5e329c27025048e8b20f3b,Batavus,lime,True,False,False,False,,,0.0,0,0.0
717,4f51a6324f20dca50f2cc4cdf479ff923682d632d823c5195e5938ea266dc235,Bakfiets,black,False,True,False,False,,,0.0,0,0.0
718,f7c43770f720f71d2182b8432b70f47fd0cd696ee27aad851eeef3751df93234,Bakfiets,fuchsia,True,False,False,False,,,0.0,0,0.0
719,6a1739029a4122fb83654c7e7cd53c71cc26625f0734a548fff1062325e81b42,Gazelle,green,True,True,False,False,,,0.0,0,0.0
720,22076ade86cf37522a768a4477c0abec8f8d686976af32c12acc106f42ea84c2,Batavus,fuchsia,False,True,True,False,,,0.0,0,0.0
721,0ef8eaeafb79767661107bcaa71136d6309ffe232bbd1d86be496e43afbf6ad1,Azor,olive,True,False,False,False,,,0.0,0,0.0
722,832dbd0aa48b4ac839641ff071f5a1772d5b865421fafa5f593076cf306e34e7,Gazelle,teal,True,True,False,False,,,0.0,0,0.0
723,a8ed1b417ab61107a3b40860ee2ca262efdba50fea2fd210222d33bb85d8cffa,Cortina,silver,True,True,False,False,,,0.0,0,0.0
724,eb022b9fbf5a41e76ad0cc09448be70d4ed5bad12ddf39afd1ad50425bbef090,Urban Arrow,white,True,False,True,False,,,0.0,0,0.0
725,df9a4d505a7c77adcb88e5a190c3ff5fa206cb354680d2d13ba49fe1caf610fd,Cortina,yellow,False,False,True,False,,,0.0,0,0.0
726,19cd883ecef5c79817141f0503fbcbc6a75c96b7b7885f082323984285a031cf,Cortina,fuchsia,False,True,True,False,,,0.0,0,0.0
727,7f23fcc4c8935c61ae99b019917a6c0370b0a128abb644641a789af5d7d1eff5,Cortina,navy,True,True,False,False,,,0.0,0,0.0
728,95bc9a7708504e29188c8ef711fbb4c0db47800753f97a955e66b93acd33e92a,Azor,green,True,False,True,False,,,0.0,0,0.0
729,28546f1883a0aff0630868c87f358c0ae1f6d70012bdc805ea19224de1442a4f,Urban Arrow,maroon,True,False,False,False,,,0.0,0,0.0
730,3cb25e537e76d2dfebc2e0ae0848c56e458e60ea2c7d8cf1ef696c58eb63fea0,Batavus,navy,True,True,True,False,,,0.0,0,0.0
731,40e945dccc32842509e438feb3e1d4b090315c06ca62c78c0d3c2601fe62404e,Cortina,fuchsia,False,True,False,False,,,0.0,0,0.0
732,42a485e7ed5f4dc717eb41f1a93a0a0ac9b211c1c5875befc0fd388eaffe136a,Veloretti,gray,True,False,True,False,,,0.0,0,0.0
733,007d6a99aa84a4338c64a071d57c15e14f57b9a94c57e126a8dce22b90b76124,Urban Arrow,green,False,True,True,False,,,0.0,0,0.0
734,282360e80c7603540b459dd28b327497769631e593a722181350037318f33d08,Urban Arrow,teal,False,True,True,False,,,0.0,0,0.0
735,179e3eed5bf9120f6b9596b10479b7d34f60a0407ab3685b518a6f9137bfc332,Gazelle,olive,False,True,True,False,,,0.0,0,0.0
736,5c139740d597939c986ffb9e42d00b93160ca6ba2d9c2fbd0a6de52a8f5d9619,Cortina,silver,False,True,False,False,,,0.0,0,0.0
737,a4cfc8505952bb4d07e7f78aabbdb2c5af4eea7d256ba0b53b844eb4282755cb,VanMoof,blue,False,False,True,False,,,0.0,0,0.0
738,c43dedd7b6273a17561ff737d64afb36286cf3c06e8c9ce479ea80323bc474fe,Cortina,blue,True,True,True,False,,,0.0,0,0.0
739,bae82af6383f0f191292d9fe78016069c3c5e57d0115069cd483c2cba5683067,Urban Arrow,silver,True,True,True,False,,,0.0,0,0.0
740,e64a6d01035166a7e1a12353accaaacbbbc8ea50a3790cb2f988b9961402219f,Cortina,gray,True,False,True,False,,,0.0,0,0.0
741,1250ced8e81826396bfe969213450c054cecafd808ce2acf9ce5db7973ffd093,Bakfiets,navy,True,False,False,False,,,0.0,0,0.0
742,28309f8a89fe6c3f75a8bbd8008fee7f6b250b1bcf05a8654839282c0ea7aa9a,VanMoof,aqua,False,False,True,False,,,0.0,0,0.0
743,0ff4fa03dd09b87837ad73c96f6640164b207b7fb57eecf5ef2382028eb421b5,Urban Arrow,blue,False,False,False,False,,,0.0,0,0.0
744,6c8aedb7fb84b38b5e9209497c21cda4dfb4191b1829839d25c4dfcc6f549225,Gazelle,navy,False,False,True,False,,,0.0,0,0.0
745,bc1bc5d9839f7b2a71e2efe3c54457a375e586251245d743cdca81dee440c519,VanMoof,olive,False,False,False,False,,,0.0,0,0.0
746,79bff3a08b1d5200d327aaaec35065607ebd67fb41378f82a0828b5db77c26c2,Azor,olive,True,False,False,False,,,0.0,0,0.0
747,66071faec498c81796b738ac9cb354ca07bc2d0241df42ce9348dd5caadea839,Bakfiets,black,False,True,True,False,,,0.0,0,0.0
748,7d919b53f6895ee926732d78f53e72f07b50d5ba8e759d6a4269771ff2e93953,Bakfiets,aqua,False,False,True,False,,,0.0,0,0.0
749,0c2bd88551c81f7e012a3cd20de67b1b5ac73130a3f5d92565fb6d7b242f820b,Bakfiets,lime,True,False,True,False,,,0.0,0,0.0
750,5d4d368de78957fb110cea79f5b115518f3a68a7858f54b3e258f1144ad30c4f,Gazelle,teal,False,False,True,False,,,0.0,0,0.0
751,a3c175f6a28617094f3cc0bfb05f5f1a9d6e71fe7c9e7554df8cc33557570235,Veloretti,purple,False,False,False,False,,,0.0,0,0.0
752,7b89de63e16a22171627d3aa1af1903f9ed64daeaa504e46049d2e1fa7669ad3,VanMoof,fuchsia,True,False,False,False,,,0.0,0,0.0
753,b6987284d354d1000d08a5d9de37ddd3920b3c17336194166536442a35ec540b,VanMoof,white,True,False,False,False,,,0.0,0,0.0
754,89f9e46a12ed53647b04dd49b148c03c80928a0efd1a46a5a4996e4f72178376,Bakfiets,gray,False,True,True,False,,,0.0,0,0.0
755,41237cd6c396b189e88ab7d4417e7103b1ed2c6ec41d9882ca8ffe08d2675681,Gazelle,yellow,False,True,False,False,,,0.0,0,0.0
756,530aab00a1bcf1a09917d58ea5257dca46054333fe0f98ad7862ff0f258e450c,Azor,fuchsia,True,True,False,False,,,0.0,0,0.0
757,b9bdcd52adea568f3bbb07c2408bf04b19691125504d41f4ef21c65a76a745b9,Batavus,black,True,False,True,False,,,0.0,0,0.0
758,547d76997387df357f07a7f649e78790c83f8bd1a5d165abebbf1ad855cb11c1,Urban Arrow,lime,False,True,False,False,,,0.0,0,0.0
759,a938d4373b6010617a047837b698f7c268937eccd9697880d87122dc3af8769f,Batavus,yellow,True,False,True,False,,,0.0,0,0.0
760,e87b323403043f44c3766db0799352cfb189dbb2987a6cfa2cfe81a04b43323d,Azor,fuchsia,True,False,False,False,,,0.0,0,0.0
761,a556490f4c529b29a8415b3932e60ae96a4c4101b1186fda2c99a162445cba59,Gazelle,navy,False,True,True,False,,,0.0,0,0.0
762,6da076c4d5089afb8d94be213517b82b451f47b00ad69aecac2f98cdebeaa413,Gazelle,fuchsia,False,False,True,False,,,0.0,0,0.0
763,2a596ce11d5ab1f6e6b3450293bcb6986f82e263ba41d527be701f6fba7fa14b,Azor,white,True,True,True,False,,,0.0,0,0.0
764,a6c4ea6bcf252f5f922ac8dd007a2b59c309cfb2d96cdd05482a3d59ab89f207,Azor,fuchsia,True,False,True,False,,,0.0,0,0.0
765,626834c1a586763cb5be9d3512fa00a1c803878f62be1e0540a1ffec68dc6671,VanMoof,gray,True,True,False,False,,,0.0,0,0.0
766,77d6d4cc47947cb0a0cb9b4a18a52f00af6d759a5574b5acdd1f629ba3ef3171,Azor,teal,False,False,True,False,,,0.0,0,0.0
767,0b6aaf5344e561b7f456d8b00ef08b74baeb95bde31f6e1605d3a291e116ed18,Azor,teal,False,True,False,False,,,0.0,0,0.0
768,26ea3624afebdd844beccefabc39eb73ef284e96a30044d4230b89a0530ab410,Azor,silver,True,True,False,False,,,0.0,0,0.0
769,62ddfb81f2db050eeb0ee73ff855ed5c47487e3ea6c289ab496db7fc3b6d2712,Veloretti,blue,False,True,True,False,,,0.0,0,0.0
770,f54ddac665eae37c4128012375043dcc2ac55bc7bc25ab85c3c837f26128aec7,Urban Arrow,silver,False,False,False,False,,,0.0,0,0.0
771,39930bbcbd177ef98f68679a5be8e0cb1245a74288df35b568ddc8bebb159188,VanMoof,fuchsia,True,False,False,False,,,0.0,0,0.0
772,b110e5bffb4885ed8400c8690540ad6d2d2a821bae62bf33fbb122dacfeb8f17,Veloretti,navy,True,False,False,False,,,0.0,0,0.0
773,75e73c48590aade9ea3d9f5861f9eca1dce9e3062ae7f0da6bfe50ec703c56bd,Bakfiets,purple,True,False,False,False,,,0.0,0,0.0
774,c658870170a3c5fa514627574fbafd285f0fb85c0eb3d63814d3b7ee0c79c365,Urban Arrow,blue,True,False,True,False,,,0.0,0,0.0
775,1ad232c54e4e369adde41b7fc61cad6713f190fcac2b29a1208d01b2047278a9,Bakfiets,maroon,True,False,False,False,,,0.0,0,0.0
776,4ec248a68be95176c364c76787a927de083067e6856838099e615d76de2270f0,Urban Arrow,purple,True,True,False,False,,,0.0,0,0.0
777,ade1b9e4ad031c6ef21535b90df8ac0a36ab171a754170d50fd303864e9d7090,VanMoof,black,False,False,False,False,,,0.0,0,0.0
778,53158ed28413f59822d18c17f89c973966f7224dd6c9c5c7efd2844c7e2f5674,VanMoof,gray,False,True,True,False,,,0.0,0,0.0
779,939e9f4ee977ca75c45421ad165c55e689949829fdaec1af492439854b2086c9,Gazelle,navy,False,True,False,False,,,0.0,0,0.0
780,e7ebedcbfa34960012b2f2ff172d886fcc4d66e5b371300321a8c31d5eec9c5b,Veloretti,black,True,True,True,False,,,0.0,0,0.0
781,4f39efc73ab326a4afda744fa74294d1adb2871e3784a6548d976bff9677896d,Batavus,white,False,False,False,False,,,0.0,0,0.0
782,881ed9c658d4708c9a3336b9756a7adc58a58abb45b5a7a6656cd4f49e50d888,Batavus,olive,False,True,True,False,,,0.0,0,0.0
783,9c336f4710399808448dd11e3e999cc2da43287acd2d6e231920f083f0007925,VanMoof,yellow,True,True,True,False,,,0.0,0,0.0
784,7a90acdb58ebaf83f885753b5c0784043faf7dfcfc004c2788db7d8b3418fbd6,Batavus,teal,False,True,False,False,,,0.0,0,0.0
785,787cc2af70ee96368bca08e1fb11c055383f6584ab6cd4e67fdb6740b7f0c8ce,Veloretti,gray,True,True,True,False,,,0.0,0,0.0
786,a594a185c5807e5eca9f818d21edb4804df723c91e316e696ead83ba78f446b8,Gazelle,silver,False,True,True,False,,,0.0,0,0.0
787,78f65e1d40c59864981dc30946bd1abf00769bc7b5ec972af66a5d77aff14cf1,Batavus,black,False,True,True,False,,,0.0,0,0.0
788,a76d3fbd35049af426381e2af89a7e985abd3c4e6054627ea3aaed90ec1a598e,VanMoof,black,False,False,False,False,,,0.0,0,0.0
789,ddda2ba5301299314a0da6fd38b43391d64224ee5206d8f63ff1e96a77991ebc,Bakfiets,gray,False,False,False,False,,,0.0,0,0.0
790,ae448da185351136dee0c1dd2b8289562358ff70153543f5b42fb32b861d3105,Azor,aqua,False,False,True,False,,,0.0,0,0.0
791,bad63a06538c1fc1d006dfa536ac5c1b4b0687a3e032400cc43a0f2c423f8b3d,Urban Arrow,blue,False,False,False,False,,,0.0,0,0.0
792,e741ab74dff7a962a2712a96220867c18c8a0f2ac72c02f4c06eb8ece5b7f84c,Gazelle,gray,True,True,False,False,,,0.0,0,0.0
793,7c92edb6358c056f78ffff168f1a132e9afb4c692094048615ef833dcb7ea1d5,VanMoof,purple,False,True,False,False,,,0.0,0,0.0
794,102a6579649f06d282e204dd6fcdbb08c190fffcf6a8836ee651911b64f36396,VanMoof,teal,True,False,True,False,,,0.0,0,0.0
795,44869c54e7374a8b81cf56cf76b8ef60aae43a69e438256fdaae48cb7796db5b,Urban Arrow,green,True,False,False,False,,,0.0,0,0.0
796,ab9d82bc17dbdfffc2c7cd95c85e26c0df49b4672456fef281ba7ad2633cec64,VanMoof,green,True,True,True,False,,,0.0,0,0.0
797,a2d16de0d09ea1a6e242d16e7e2ffe8fdcecec1f155bdac0b93cdd939e24358d,Veloretti,yellow,True,False,False,False,,,0.0,0,0.0
798,e3a7c3dacc88418f1a1e086d2a97b1a98156e5fc71e746976d5de8afb57ed23f,Gazelle,olive,True,False,False,False,,,0.0,0,0.0
799,9076b2b5e0abe9573103ccd24904cf20bdfff756a8fde28e038bc30722ac3d2e,Batavus,navy,False,True,False,False,,,0.0,0,0.0
800,35a521705bff4511b436900bbc9f504e6fa24ae8de49114fb23875711a5602ed,Bakfiets,aqua,False,True,False,False,,,0.0,0,0.0
801,5b7400991d340b0713827ab8d24aaca778df923cc6c6f9dcf06a95ee665bc8b6,Veloretti,gray,False,True,True,False,,,0.0,0,0.0
802,493eabffb47e8c974389ba27d61149b615b785fb512063e90b0dd57c474ae32e,Veloretti,lime,False,True,False,False,,,0.0,0,0.0
803,9ef787281820d9d87f0081cc3376d9db59a416d3ef8c0ec27e6c47f53089f205,Cortina,yellow,True,False,True,False,,,0.0,0,0.0
804,8aacfee107a8eecae8c2ddfd9fb181286d3353eaf590fd86c75c7d082e58e67d,Urban Arrow,teal,False,False,True,False,,,0.0,0,0.0
805,086730a77a6e416f3aa2ec67d4a3b7ad7abb5f47678eabdf7ef53f01530f2f5e,Gazelle,black,False,False,True,False,,,0.0,0,0.0
806,6f5a5b91a573ecd195181c717f57d5f0bb649176031d562c1787eb5bd3fef670,Bakfiets,blue,True,False,True,False,,,0.0,0,0.0
807,a197a6be8d2a01ce6c8b453bcfee293b59729b6a1e775cece5e6517347e26ec9,Cortina,purple,False,True,False,False,,,0.0,0,0.0
808,daad380a66dbed32680c43bfd953ae5237213a6750c0cff6b31c8e6551fcd0ed,Cortina,navy,True,False,True,False,,,0.0,0,0.0
809,0f2e60b53aceede21aea648626869fef748534d61b7b6f41808087453757cda5,Azor,teal,True,True,True,False,,,0.0,0,0.0
810,7ae01d9ac63d33f4e42205de11b92668f9516fa3febedec965ada0b9381db7b1,Batavus,teal,False,True,False,False,,,0.0,0,0.0
811,372d82090926721d63cb211a7cfa33efa7f05996f2bcbd4fbabfac11fdcc836e,Cortina,purple,True,False,True,False,,,0.0,0,0.0
812,9de653ab4b62810a104c9ef2206d6aab5170f0d6927f8a9848904720476e3d91,Azor,blue,False,True,False,False,,,0.0,0,0.0
813,5e3fc849c027381b5ed0f4123facf6adff1343bcd602ca68d6e510c273bb6ad4,Batavus,green,True,True,True,False,,,0.0,0,0.0
814,d9fc0b608011784d79f85fd2a4bc7a3878b955fc1f69e42f92b81187e8370969,Bakfiets,green,False,True,True,False,,,0.0,0,0.0
815,333e58f20fa4ac30cadb0189389c5b979e5c937484022533ba56304a670e6c33,Batavus,maroon,False,True,True,False,,,0.0,0,0.0
816,8c740469e96795c040441f05fcdc8f18ad0586a5a8dad7fbdf84d35c11493129,Urban Arrow,blue,False,False,True,False,,,0.0,0,0.0
817,5d10c60404c7be7f99aa50d7a5633b156d61808957a8119b7089ea1752134079,Batavus,purple,False,True,True,False,,,0.0,0,0.0
818,1c0c07634170f094ff2252c51832741525c61529f1b1e101911f6df24a09aeab,Azor,lime,True,True,False,False,,,0.0,0,0.0
819,3553e20d4b557686a1a685d4796448e88f4a60a9c343a35a62fa5eee8836b335,Azor,maroon,True,True,True,False,,,0.0,0,0.0
820,315d0b9aed515505a75aacc086075845a47aafb2c861af7dd3c6722dd64fe7c7,Bakfiets,silver,False,False,True,False,,,0.0,0,0.0
821,9fa1e4fb560f7aea0e40dd0fcef1def25da99e1b03f9567ad6a3d5773d53fbb4,Gazelle,white,False,False,False,False,,,0.0,0,0.0
822,32c2fed84889b38f5e58b0126fa2d8ba9d7baa4a4312b83133e70c55b4035971,Urban Arrow,teal,False,True,True,False,,,0.0,0,0.0
823,442df9a545ab5d327522e2a7a1e575431aaf94c6cd32011b4c1e8cd4d72110ff,Gazelle,silver,True,True,True,False,,,0.0,0,0.0
824,39868106fa70a99ec40e55b9af607a84a209a2d4939dd62e72f2bbe097176dc4,VanMoof,lime,True,False,True,False,,,0.0,0,0.0
825,15bf3c9d3237e7701949633262c48acacd7a11ce7683bc46d4e371e0c6b96b08,VanMoof,maroon,True,False,False,False,,,0.0,0,0.0
826,9516ea1411b8c9981d5e757a5ac256d8d183b4c3eaa211110fd60b0bc23baa3b,Batavus,fuchsia,True,True,True,False,,,0.0,0,0.0
827,c6bbd959042d9a763053ec045c9f65adc6e2d09168797767f1a3c14879d9b097,Gazelle,gray,True,False,False,False,,,0.0,0,0.0
828,c113f3c9264d4bd3875b4378cd6bdf1eb23fd47ac534e5ad75b4f2edf95dafd3,Cortina,purple,False,True,False,False,,,0.0,0,0.0
829,f57c52693c83568728f64c43c6334c2fc0ed2cba07d422adc4c82f2b38a2eb7f,Veloretti,white,True,True,False,False,,,0.0,0,0.0
830,a7fac17a02015afe8a78891d104c8103a18a4e298c770f26773f4e6bdfb8852f,Gazelle,lime,False,False,False,False,,,0.0,0,0.0
831,534f816492fbc04adb1576778296cece4d78e6b9453d1c5eeba2910cc5534e07,Bakfiets,green,True,True,True,False,,,0.0,0,0.0
832,582437b8542d0957e7ea918e80a49dfdf2a09b43fc8adf49adb98af489cb09de,Azor,lime,True,False,True,False,,,0.0,0,0.0
